WINNER,LOSER,DIFFERENCE
Florida Atlantic,Alabama-Birmingham,4.917333333333337
Oklahoma,Baylor,13.903999999999986
Central Michigan,Miami (OH),19.367999999999995
Memphis,Cincinnati,20.00666666666667
Louisiana State,Georgia,12.059999999999995
Boise State,Hawaii,20.72133333333334
Appalachian State,Louisiana,3.2386666666666684
Ohio State,Wisconsin,26.917333333333332
Clemson,Virginia,50.846666666666664
