Florida State,ACC,9.975
Clemson,ACC,5.454600000000001
Georgia Tech,ACC,4.832000000000001
Virginia,ACC,0.3205999999999999
North Carolina State,ACC,2.7434000000000007
North Carolina,ACC,1.582
Maryland,ACC,-0.29159999999999997
Wake Forest,ACC,-3.1348
Duke,ACC,-5.566800000000001
Nebraska,BIG-12,7.662
Kansas State,BIG-12,7.291799999999999
Iowa State,BIG-12,2.6724000000000006
Colorado,BIG-12,-0.14260000000000025
Kansas,BIG-12,-1.0032
Missouri,BIG-12,-0.6830000000000002
Oklahoma,BIG-12,8.2604
Texas,BIG-12,6.718800000000001
Texas A&M,BIG-12,3.7754000000000003
Texas Tech,BIG-12,2.7028000000000003
Oklahoma State,BIG-12,-0.8834000000000002
Baylor,BIG-12,-5.3254
Miami (FL),BIG-EAST,7.7418
Virginia Tech,BIG-EAST,6.1152
Pitt,BIG-EAST,2.7782
Syracuse,BIG-EAST,2.9772
Boston College,BIG-EAST,3.1264
West Virginia,BIG-EAST,1.2071999999999996
Temple,BIG-EAST,0.004999999999999883
Rutgers,BIG-EAST,-2.5713999999999997
Michigan,BIG-TEN,5.258600000000001
Northwestern,BIG-TEN,3.4309999999999996
Purdue,BIG-TEN,4.8322
Ohio State,BIG-TEN,3.8854000000000006
Wisconsin,BIG-TEN,2.5566
Minnesota,BIG-TEN,2.8937999999999997
Penn State,BIG-TEN,0.5848000000000004
Iowa,BIG-TEN,-2.0987999999999998
Illinois,BIG-TEN,0.9277999999999998
Michigan State,BIG-TEN,1.2706
Indiana,BIG-TEN,-0.7283999999999992
Boise State,BIG-WEST,6.526
Utah State,BIG-WEST,-0.6119999999999997
Idaho,BIG-WEST,0.2748000000000003
New Mexico State,BIG-WEST,-0.15819999999999987
North Texas,BIG-WEST,-2.6431999999999998
Arkansas State,BIG-WEST,-3.456399999999999
Louisville,CUSA,4.5712
East Carolina,CUSA,3.5934000000000004
Cincinnati,CUSA,1.4194000000000002
Southern Mississippi,CUSA,3.7454
UAB,CUSA,2.3344
Tulane,CUSA,1.1411999999999998
Memphis,CUSA,0.2659999999999997
Houston,CUSA,-1.7688000000000001
Army,CUSA,-3.0569999999999995
Notre Dame,INDEPENDENT,3.0957999999999997
South Florida,INDEPENDENT,2.9286000000000008
UCF,INDEPENDENT,3.4332
Middle Tennessee State,INDEPENDENT,2.1446000000000005
Connecticut,INDEPENDENT,-2.3489999999999998
Louisiana Tech,INDEPENDENT,-0.4620000000000001
Louisiana,INDEPENDENT,-3.411
Louisiana-Monroe,INDEPENDENT,-5.442800000000001
Navy,INDEPENDENT,-3.6676
Marshall,MAC,2.9958
Ohio,MAC,4.002999999999999
Akron,MAC,1.931
Miami (OH),MAC,0.8086
Bowling Green State,MAC,-2.069
Buffalo,MAC,-4.5120000000000005
Kent State,MAC,-4.3902
Toledo,MAC,7.269
Western Michigan,MAC,5.7578000000000005
Northern Illinois,MAC,3.6754000000000007
Ball State,MAC,-1.4425999999999997
Eastern Michigan,MAC,-2.2179999999999995
Central Michigan,MAC,-4.3346
Colorado State,MWC,4.3746
Air Force,MWC,3.9908
Nevada-Las Vegas,MWC,3.0850000000000004
Brigham Young,MWC,1.1596000000000002
New Mexico,MWC,0.34800000000000014
Utah,MWC,1.592
San Diego State,MWC,-1.2699999999999998
Wyoming,MWC,-3.9370000000000007
Oregon State,PAC-10,5.792599999999999
Washington,PAC-10,4.455
Oregon,PAC-10,4.2968
Stanford,PAC-10,0.7842
Arizona State,PAC-10,1.2340000000000004
UCLA,PAC-10,0.8058000000000001
Arizona,PAC-10,1.3018000000000003
USC,PAC-10,1.448
Washington State,PAC-10,-0.6506000000000004
California,PAC-10,-0.4742000000000002
Florida,SEC,5.7392
Georgia,SEC,3.8200000000000007
South Carolina,SEC,3.9664
Tennessee,SEC,4.477199999999999
Vanderbilt,SEC,-0.9536
Kentucky,SEC,-0.9279999999999993
Auburn,SEC,3.386200000000001
LSU,SEC,3.3726
Mississippi State,SEC,3.5422000000000002
Ole Miss,SEC,1.8190000000000002
Arkansas,SEC,1.5786
Alabama,SEC,0.2534000000000001
Texas Christian,WAC,7.596
UTEP,WAC,2.5372
Fresno State,WAC,2.2352000000000003
San Jose State,WAC,1.1643999999999999
Tulsa,WAC,0.0029999999999998916
Hawaii,WAC,-0.8681999999999996
Rice,WAC,-1.0982
SMU,WAC,-2.0797999999999996
Nevada,WAC,-4.0224
